geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
58085,-7.135167833115584,-34.88344717568813,joão pessoa,PB
58086,-7.15198054731953,-34.88991632139766,joao pessoa,PB
58087,-7.158063059120528,-34.88831709549821,joão pessoa,PB
58088,-7.149076134889479,-34.89818210352587,joão pessoa,PB
58090,-7.115594727014535,-34.869414289573704,joão pessoa,PB
58100,-6.968609237935265,-34.830321267063255,campina grande,PB
58101,-6.977918481695874,-34.82696288093785,campina grande,PB
58102,-7.03346153822411,-34.83638712603447,campina grande,PB
58103,-6.979616999999996,-34.82844812153571,campina grande,PB
58105,-7.013053664772549,-34.83525991235437,cabedelo,PB
58106,-7.226186260620714,-35.87609568034784,campina grande,PB
58107,-7.240182558976292,-35.92355247016561,campina grande,PB
58108,-6.984018449537319,-34.82945883189014,campina grande,PB
58109,-7.226365512394997,-35.92605871525331,campina grande,PB
58115,-7.146116917044759,-35.96105000797503,puxinana,PB
58117,-7.152489668385041,-35.85117202474538,lagoa seca,PB
58119,-7.100554849071437,-35.86605658795273,sao sebastiao de lagoa de roca,PB
58120,-7.170705000000001,-35.71114499999999,massaranduba,PB
58123,-7.260943030940209,-36.23943023622182,boa vista,PB
58125,-7.058838077048086,-35.755396476341325,alagoa nova,PB
58128,-7.122114780167471,-35.7701625,matinhas,PB
58135,-7.005872999999944,-35.852143571533546,esperança,PB
58140,-7.046430020990588,-35.92032074997784,areial,PB
58145,-7.084836942867398,-35.955108493029904,montadas,PB
58150,-7.076312337897629,-36.05776039370743,pocinhos,PB
58155,-7.056932662872075,-36.36123524539409,soledade,PB
58167,-6.861503595711382,-36.34990868836528,cubati,PB
58170,-6.718340771034258,-36.05303641531394,barra de santa rosa,PB
58173,-6.630551187076062,-35.90605231019269,damião,PB
58175,-6.480828222723443,-36.14421067787338,cuité,PB
58177,-6.764674391431472,-36.246936073627474,sossego,PB
58178,-6.453451137000824,-36.19830500716733,nova floresta,PB
58180,-6.7573309027322255,-36.46347987728497,pedra lavrada,PB
58184,-6.677600319959537,-36.41949818562804,nova palmeira,PB
58187,-6.434257054623903,-36.29269781105255,picuí,PB
58188,-6.644907070632345,-36.24817306021993,barauna,PB
58195,-6.400147500000003,-36.44684549999998,frei martinho,PB
58200,-6.843226525595644,-35.45517949999996,guarabira,PB
58208,-6.895690311797178,-35.52388573547235,cuitegi,PB
58210,-6.841535841328688,-35.527593020901925,pilõezinhos,PB
58213,-6.778632732114281,-35.49496290533837,pirpirituba,PB
58220,-6.692627999999946,-35.58939199999995,bananeiras,PB
58225,-6.755941753463217,-35.647941926052745,solânea,PB
58228,-6.601479236669636,-35.624652304052105,dona inês,PB
58230,-6.637850765848802,-35.78674183183037,cacimba de dentro,PB
58233,-6.528547979008251,-35.73845494286083,araruna,PB
58238,-6.780540392896977,-35.819150183307066,casserengue,PB
58250,-6.671011114414737,-35.36455791476448,lagoa de dentro,PB
58253,-6.61660759827632,-35.46659539592998,caicara,PB
58254,-6.488616145109894,-35.432289056301535,logradouro,PB
58255,-6.690159805919811,-35.533447492879816,belém,PB
58260,-6.685782564549773,-35.42287787987148,serra da raiz,PB
58265,-6.685430710269375,-35.41790828520299,duas estradas,PB
58268,-6.751042600798389,-35.43817587931002,sertaozinho,PB
58270,-6.849364561729991,-35.37576025357081,araçagi,PB
58273,-6.640187733002297,-35.28909349999995,pedro regis,PB
58275,-6.825941645574409,-35.24099615905725,itapororoca,PB
58278,-6.608728508164777,-35.2891805875958,jacaraú,PB
58280,-6.825533064802394,-35.118848927347976,mamanguape,PB
58287,-6.890232075580671,-35.17136721801159,capim,PB
58289,-6.912602762644631,-35.234490005097896,cuite de mamanguape,PB
58291,-6.718979212776461,-35.26602567205188,curral de cima,PB
58292,-6.59082589192019,-35.05116837872323,mataraca,PB
58297,-6.775256999999947,-35.04422149999996,rio tinto,PB
58300,-7.120814179251765,-34.96743231251483,santa rita,PB
58301,-7.126122981151117,-34.97569791978114,santa rita,PB
58302,-7.14442794397417,-34.96058550000001,santa rita,PB
58303,-7.142864717973372,-34.95576278728156,santa rita,PB
58304,-7.11817165505813,-34.949600563286744,várzea nova,PB
58305,-7.118600790517673,-34.90661710939999,bayeux,PB
58306,-7.122482710772657,-34.91602234282342,bayeux,PB
58307,-7.124333021347707,-34.924118379257784,bayeux,PB
58308,-7.130262571583727,-34.92934999999994,bayeux,PB
58309,-7.124017900508525,-34.91989396553203,bayeux,PB
58310,-6.966500345494856,-34.833871078961465,cabedelo,PB
58315,-6.898820107278892,-34.85539524695063,lucena,PB
58320,-7.424419818893402,-34.9086198234229,alhandra,PB
58322,-7.253768315494719,-34.80153119473727,conde,PB
58324,-7.473060538211956,-34.808114864253874,pitimbu,PB
58326,-7.512481334883339,-34.90932720780719,caaporã,PB
58328,-7.399307891118567,-35.11010244573466,pedras de fogo,PB
58330,-7.3714054551239805,-35.23517820485489,juripiranga,PB
58334,-7.24956328690132,-35.20824839628604,sao miguel de taipu,PB
58337,-7.1393909759908905,-35.08682604237864,cruz do espírito santo,PB
58338,-7.259011126404588,-35.26013982724816,pilar,PB
58339,-7.246155293862493,-35.37892690462902,são josé dos ramos,PB
58340,-7.083459215442748,-35.21682054275047,sapé,PB
58342,-7.1468385358762,-35.236919595029896,sobrado,PB
58345,-7.056402748152108,-35.311920837058004,mari,PB
58350,-7.143302999999946,-35.34741983911473,caldas brandao,PB
58354,-7.028189354429449,-35.46196925679642,mulungu,PB
58356,-7.124733154795077,-35.42370681045826,gurinhem,PB
58360,-7.32803999999993,-35.32847790224058,itabaiana,PB
58370,-7.356430867978542,-35.43661015996735,salgado de sao felix,PB
58375,-7.301731735472828,-35.476176096000806,mogeiro,PB
58378,-7.3772975253356705,-35.62788394740259,itatuba,PB
58380,-7.287358784139317,-35.599233409671804,ingá,PB
58382,-7.246221365916584,-35.66140362351248,riachão do bacamarte,PB
58385,-7.18161737271785,-35.67798252329486,serra redonda,PB
58387,-7.174641022320976,-35.58908024168554,juarez tavora,PB
58388,-7.034273493916545,-35.61948787583677,alagoa grande,PB
58390,-6.9439083154857695,-35.54262840487183,alagoinha,PB
58393,-6.864879609113576,-35.608775390886414,pilões,PB
58395,-6.817202598031405,-35.64147190634852,serraria,PB
58396,-6.821413955974892,-35.75846106358053,arara,PB
58397,-6.960747592325143,-35.69181266954966,areia,PB
58398,-6.960705910169062,-35.791475307502274,remígio,PB
58399,-6.9040744281326205,-36.01124478544995,algodão de jandaíra,PB
58400,-7.208209215650095,-35.87678678351318,campina grande,PB
58401,-7.197637343098916,-35.87536420301491,campina grande,PB
58402,-7.187782465504335,-35.86512781724274,campina grande,PB
58403,-7.20750651318597,-35.88881115015292,campina grande,PB
58404,-7.18378548145867,-35.8964907850424,campina grande,PB
58406,-7.213550112960932,-35.85857577047144,campina grande,PB
58407,-7.218217489001007,-35.86170564019894,campina grande,PB
58408,-7.240800425153508,-35.864000612268455,campina grande,PB
58410,-7.227798370577776,-35.86932143005944,campina grande,PB
58411,-7.250182420998494,-35.87435916694557,campina grande,PB
58414,-7.215391004610804,-35.88815839869582,campina grande,PB
58415,-7.240808252293807,-35.89089454010616,campina grande,PB
58416,-7.2027373989598376,-35.888539795057525,campina grande,PB
58417,-7.242285754614759,-35.907596889953254,campina grande,PB
58418,-7.259076096979299,-35.90623583101095,campina grande,PB
58420,-7.258638591191088,-35.91053352371873,campina grande,PB
58421,-7.26062733166945,-35.91235327990651,campina grande,PB
58423,-7.221219029208626,-35.90508244506247,campina grande,PB
58424,-7.270863313373653,-35.93640867974128,campina grande,PB
58428,-7.216245094090817,-35.898859482514865,santa cecilia de umbuzeiro,PB
58429,-7.206976183738228,-35.90547592638996,santa cecilia de umbuzeiro,PB
58430,-7.217991416956273,-35.86119638797052,santa cecilia de umbuzeiro,PB
58431,-7.208087891795129,-35.9217288416741,campina grande,PB
58432,-7.229395007806764,-35.912158831669444,santa cecilia de umbuzeiro,PB
58433,-7.215803130446078,-35.92107807340303,santa cecilia de umbuzeiro,PB
58434,-7.228271419931876,-35.92232439280995,santa cecilia de umbuzeiro,PB
58436,-7.207082425087987,-35.94293679218573,campina grande,PB
58437,-7.210490556720983,-35.92973012535638,campina grande,PB
58441,41.38532754845633,-8.717341701284429,são josé da mata,PB
58450,-7.479407472854022,-36.12758652799669,boqueirao,PB
58458,-7.523310048581102,-35.99778535329067,barra de santana,PB
58460,-7.743232162444185,-36.0629876303929,alcantil,PB
58463,-7.741972644359864,-35.87848874707922,santa cecília,PB
58465,-7.69288358060648,-36.13723999999996,riacho de santo antonio,PB
58475,-7.2922410000000015,-35.88985125000001,queimadas,PB
58480,-7.486922284572514,-36.287437165055785,cabaceiras,PB
58483,-7.751435060732928,-36.31707205483648,barra de sao miguel,PB
58485,-7.633933993213537,-36.43475453639368,sao domingos do cariri,PB
58487,-7.3574129097328305,-35.78168762603635,fagundes,PB
58489,-7.543833555635457,-35.70204542706394,aroeiras,PB
58494,-7.640702478172922,-35.55023057591158,natuba,PB
58497,-7.69390512079516,-35.66171590249127,umbuzeiro,PB
58500,-7.888368051847597,-37.11435257451245,monteiro,PB
58515,-8.075496046183911,-37.09492149508739,zabele,PB
58520,-8.082587165509773,-36.85144034488872,sao joao do tigre,PB
58530,-7.888096772491805,-36.8227442182351,camalaú,PB
58533,-6.982217132163556,-34.83016205905253,pindurão,PB
58535,-7.79597240250463,-36.661062379993815,congo,PB
58540,-7.662839371320948,-36.872385166945,sumé,PB
58548,-7.56660263688026,-37.06045358704511,amparo,PB
58550,-7.693965772724621,-37.08146318507766,prata,PB
58560,-7.621746962884751,-37.15007935806311,ouro velho,PB
58570,-7.390271108391588,-36.80565421989927,sao jose dos cordeiros,PB
58575,-7.3175223629479555,-36.65464974265099,parari,PB
58580,-7.479722586162079,-36.64325192649954,serra branca,PB
58582,-7.60637714087956,-36.816139278501645,santa luzia do cariri,PB
58588,-7.628891310374872,-36.604161501697575,coxixola,PB
58590,-7.38891159065695,-36.529685295618215,são joão do cariri,PB
58600,-6.867816784932205,-36.90889160711514,santa luzia,PB
58610,-6.774287508482789,-36.79834595097977,são josé do sabugi,PB
58620,-6.769259908025177,-36.98940546893924,várzea,PB
58625,-6.925735354441645,-37.09177706171182,são mamede,PB
58640,-6.99159047321434,-36.71108939577025,junco do seridó,PB
58660,-7.064601363008712,-36.57586908853604,juazeirinho,PB
58665,-6.940760711884289,-36.627035916838445,tenorio,PB
58670,-7.245923431015064,-36.4862625994674,gurjao,PB
58675,-7.220895133201965,-36.632798948622096,santo andre,PB
58680,-7.206464759739472,-36.81976283650428,taperoá,PB
58685,-7.074359265284382,-36.72996456714556,assuncao,PB
58690,-7.375804877699033,-36.94218157314516,livramento,PB
58695,-7.285309777141749,-37.08464517429894,desterro,PB
58698,-7.211424306162443,-37.05905566831004,cacimbas,PB
58700,-7.022261758814463,-37.2702773606388,patos,PB
58701,-7.028385373995519,-37.27502892526319,patos,PB
58703,-7.024381947004218,-37.28397724452758,patos,PB
58704,-7.006072451845721,-37.27926013600832,patos,PB
58705,-7.008093118407543,-37.28845915593149,patos,PB
58706,-7.005229630565987,-37.26120022038576,patos,PB
58707,-7.038808039640615,-37.2714579006312,patos,PB
58708,-7.076204747709529,-37.28688373685988,patos,PB
58710,-6.740552933865064,-37.56897781496251,vista serrana,PB
58713,-6.906148401002077,-37.520306047634,malta,PB
58714,-6.905241130883084,-37.59786189640948,condado,PB
58715,-7.124193,-37.60752375,catingueira,PB
58720,-7.083606608581064,-37.44481589141893,santa teresinha,PB
58723,-6.844965660063301,-37.32530027594911,sao jose de espinharas,PB
58725,-7.158442898593389,-37.30572903555816,são josé do bonfim,PB
58732,-7.12397776931988,-36.94639315542039,areia de baraunas,PB
58735,-7.219956274613125,-37.24923866674867,teixeira,PB
58737,-7.265151145251496,-37.33755933990472,matureia,PB
58740,-7.216802345580961,-37.39916373741279,mãe d'água,PB
58745,-7.382534959866495,-37.5066404887815,imaculada,PB
58748,-7.513414468133691,-37.63682251163157,água branca,PB
58750,-7.533320610220411,-37.81723414539855,juru,PB
58753,-7.631744418447176,-37.87338562600058,tavares,PB
58755,-7.724270933398637,-37.92376294670739,princesa isabel,PB
58758,-7.7404634999999935,-38.098183500000005,sao jose de princesa,PB
58760,-7.227481617295178,-37.74794399999998,olho d'água,PB
58765,-7.191537761400645,-37.91537232358929,piancó,PB
58770,-7.012959135240922,-37.93917516032981,coremas,PB
58775,-7.177364608464288,-38.146956191981445,igaracy,PB
58778,-7.090614492364204,-38.16890928335097,aguiar,PB
58780,-7.301726750609972,-38.14879611523638,itaporanga,PB
58784,-7.249261088562711,-38.29781547393662,são josé de caiana,PB
58790,-7.427896714250386,-38.06715367920042,pedra branca,PB
58795,-7.38665328218627,-37.98907107584312,santana dos garrotes,PB
58798,-7.476206346262474,-38.03807133948995,nova olinda,PB
58800,-6.757408065552884,-38.22611627458018,sousa,PB
58801,-6.753356315470629,-38.2165031277577,sousa,PB
58802,-6.756954011539525,-38.22229954410472,sousa,PB
58804,-6.767136101173263,-38.22163279549215,sousa,PB
58805,-6.771148659801056,-38.23097481057998,sousa,PB
58806,-6.74553349539328,-38.238115175799216,sousa,PB
58807,-6.760969299112429,-38.224257495593335,sousa,PB
58808,-6.771128979995786,-38.23806141572932,sousa,PB
58815,-6.876499846173475,-36.914050653754266,são josé da lagoa tapada,PB
58817,-6.913055756909385,-38.322801826838905,nazarezinho,PB
58818,-6.617394518695176,-38.0954773161236,sao francisco,PB
58819,-6.841847720886446,-38.34534712542029,marizopolis,PB
58820,-6.520364999999998,-38.17927928578266,lastro,PB
58823,-6.783582591390273,-38.08248814290401,aparecida,PB
58824,-6.531082031028085,-38.057054632917165,santa cruz,PB
58830,-6.549588905779685,-37.800746276766006,jericó,PB
58832,-6.5408306296502445,-37.711731319862686,mato grosso,PB
58835,-6.588914502300659,-37.91394109922627,lagoa,PB
58840,-6.760081499364598,-37.7855118795108,pombal,PB
58857,-6.889693500000002,-37.722787980339234,são bentinho,PB
58860,-6.595510265423651,-37.61964373063962,paulista,PB
58865,-6.468103170175737,-37.445547280015376,são bento,PB
58870,-6.434033565238151,-37.61756449999996,riacho dos cavalos,PB
58880,-6.37496960439874,-37.82119569903907,brejo dos santos,PB
58884,-6.316669999999931,-35.877142818009695,catolé do rocha,PB
58887,-6.445952438037411,-37.926856911015456,bom sucesso,PB
58890,-6.337509034018011,-37.49602581589302,brejo do cruz,PB
58893,-6.212087167110753,-37.35386409509558,sao jose do brejo do cruz,PB
58895,-6.185787686207228,-37.53417932527836,belem do brejo do cruz,PB
58900,-6.868855423604833,-38.52280249999996,cajazeiras,PB
58908,-6.574166752912452,-38.511939291655466,poco de jose de moura,PB
58910,-6.723991107521906,-38.38887396899638,são joão do rio do peixe,PB
58915,-6.511581599116599,-38.40455164387316,uiraúna,PB
58920,-6.577813704292703,-38.596187217424216,triunfo,PB
58922,-6.451579828242798,-38.54953052229875,bernardino batista,PB
58925,-6.718764130920312,-38.63814848120444,santa helena,PB
58928,-6.482814165227727,-38.47966669011944,joca claudino,PB
58930,-6.870987,-38.647089999999935,bom jesus,PB
58933,-6.403671411602919,-38.49845283303188,poco dantas,PB
58935,-6.9227404181289,-38.6727678792297,cachoeira dos índios,PB
58940,-7.11564254714146,-38.09862282463227,são josé de piranhas,PB
58945,-7.0370279966553335,-38.34353688508574,carrapateira,PB
58950,-7.212448304290655,-38.585086842790766,monte horebe,PB
58955,-7.214602487650493,-38.36840584828654,serra grande,PB
58960,-7.311439999999948,-38.51348999999993,bonito de santa fe,PB
58970,-7.552628485281976,-38.50172236124368,conceição,PB
58978,-7.625139551078413,-38.55847188222507,santa inês,PB
58980,-7.497497634293608,-38.4033471476354,ibiara,PB
58985,-7.5525295403724275,-38.33155124999999,santana de mangueira,PB
58993,-7.418572173997089,-38.21743472666208,boa ventura,PB
58994,-7.425149336624494,-38.261657557419056,diamante,PB
58995,-7.705123576558218,-38.15045999999999,manaíra,PB
59010,-5.761580327457915,-35.1935616976752,natal,RN
59012,-5.774205572854757,-35.19443839301168,natal,RN
59014,-5.783534464625685,-35.1839311388997,natal,RN
59015,-5.797205894540888,-35.196294768461264,natal,RN
59020,-5.7830687590302885,-35.195285296885224,natal,RN
59022,-5.794146790389373,-35.204049303240204,natal,RN
59025,-5.781850899532547,-35.20429536821301,natal,RN
59030,-5.7925506217035,-35.20774351540768,natal,RN
59031,-5.735590575076458,-35.210487256764445,natal,RN
59032,-5.79794511841706,-35.2120523576722,natal,RN
59035,-5.797362341380208,-35.22154630501667,natal,RN
59037,-5.796266859324826,-35.218019792255745,natal,RN
59040,-5.727435856793125,-35.210738982776896,natal,RN
59042,-5.771786948669197,-35.196129735789114,natal,RN
59050,-5.801076607825043,-35.22822842714524,natal,RN
59052,-5.79619044351504,-35.22030977600195,natal,RN
59054,-5.804590500000003,-35.2132973546945,natal,RN
59056,-5.80626,-35.197093157510515,natal,RN
59060,-5.807383575076457,-35.20998231502101,natal,RN
59062,-5.808622211175708,-35.21594855068021,natal,RN
59063,-5.817981645305484,-35.214875712591656,natal,RN
59064,-5.823791999999995,-35.21112679520124,natal,RN
59065,-5.832556710802662,-35.214675816117555,natal,RN
59066,-5.8400673208494,-35.208908999999984,natal,RN
59067,-5.856130021616743,-35.22090345920134,natal,RN
59068,-5.851491034970282,-35.233029555369626,natal,RN
59069,-5.843621388020015,-35.23957552039934,natal,RN
59070,-5.804179669167277,-35.21897053358531,natal,RN
59071,-5.821206369698145,-35.23157540876963,natal,RN
59072,-5.821391516152513,-35.24077128365742,natal,RN
59073,-5.749205386330438,-35.19004067473383,natal,RN
59074,-5.820634593109861,-35.24686328864908,natal,RN
59075,-5.813042814788088,-35.19323765875127,natal,RN
